Running Block:  93


trying total_time: 30.0 for unitary of size (4, 4)
data saved at: /project/ftchong/qoc/pranav/00016_27_block93.h5
Using 4 Taylor terms and 3 Scaling & Squaring terms
Building graph:
Propagators initialized.
Operators weight initialized.
Intermediate propagation variables initialized.
Intermediate propagators initialized.
Vectors initialized.
Training loss initialized.
Optimizer initialized.
Utilities initialized.
Graph built!
Initialized
Error = :9.25e-01; Runtime: 0.9s; Iterations = 0, grads =   8.422e-01, unitary_metric = 1.00003
Error = :5.00e-01; Runtime: 502.0s; Iterations = 2680, grads =   4.151e-09, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 505.7s; Iterations = 2700, grads =   2.139e-09, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 509.9s; Iterations = 2720, grads =   6.798e-08, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 513.6s; Iterations = 2740, grads =   5.558e-06, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 517.3s; Iterations = 2760, grads =   2.955e-03, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 521.0s; Iterations = 2780, grads =   3.879e-03, unitary_metric = 1.00002
Error = :5.01e-01; Runtime: 524.7s; Iterations = 2800, grads =   2.449e-02, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 529.0s; Iterations = 2820, grads =   2.494e-03, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 532.7s; Iterations = 2840, grads =   3.739e-04, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 536.4s; Iterations = 2860, grads =   3.194e-05, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 540.1s; Iterations = 2880, grads =   4.425e-06, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 543.8s; Iterations = 2900, grads =   7.597e-07, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 548.0s; Iterations = 2920, grads =   2.023e-08, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 551.7s; Iterations = 2940, grads =   1.708e-08, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 555.4s; Iterations = 2960, grads =   3.560e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 559.0s; Iterations = 2980, grads =   1.892e-09, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 562.7s; Iterations = 3000, grads =   1.755e-07, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 567.0s; Iterations = 3020, grads =   1.223e-05, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 570.7s; Iterations = 3040, grads =   3.443e-03, unitary_metric = 1.00001
Error = :5.01e-01; Runtime: 574.4s; Iterations = 3060, grads =   1.955e-02, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 578.0s; Iterations = 3080, grads =   9.848e-04, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 581.7s; Iterations = 3100, grads =   1.281e-04, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 585.9s; Iterations = 3120, grads =   5.936e-06, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 589.6s; Iterations = 3140, grads =   1.744e-06, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 593.3s; Iterations = 3160, grads =   8.597e-07, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 597.0s; Iterations = 3180, grads =   1.329e-08, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 600.6s; Iterations = 3200, grads =   3.132e-08, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 604.9s; Iterations = 3220, grads =   5.867e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 608.6s; Iterations = 3240, grads =   2.538e-09, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 612.3s; Iterations = 3260, grads =   1.564e-07, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 616.0s; Iterations = 3280, grads =   2.022e-05, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 619.6s; Iterations = 3300, grads =   8.152e-03, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 623.9s; Iterations = 3320, grads =   3.960e-03, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 627.6s; Iterations = 3340, grads =   2.597e-04, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 631.2s; Iterations = 3360, grads =   4.825e-05, unitary_metric = 1.00003
Error = :5.00e-01; Runtime: 634.9s; Iterations = 3380, grads =   3.262e-06, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 638.6s; Iterations = 3400, grads =   1.076e-06, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 642.8s; Iterations = 3420, grads =   1.635e-07, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 646.5s; Iterations = 3440, grads =   1.780e-08, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 650.2s; Iterations = 3460, grads =   9.906e-09, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 653.9s; Iterations = 3480, grads =   2.178e-08, unitary_metric = 1.00003
Error = :5.00e-01; Runtime: 657.5s; Iterations = 3500, grads =   1.290e-06, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 661.8s; Iterations = 3520, grads =   9.105e-05, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 665.5s; Iterations = 3540, grads =   6.956e-03, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 669.1s; Iterations = 3560, grads =   2.070e-03, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 672.8s; Iterations = 3580, grads =   3.656e-04, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 676.5s; Iterations = 3600, grads =   1.258e-04, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 680.7s; Iterations = 3620, grads =   5.772e-05, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 684.4s; Iterations = 3640, grads =   5.935e-08, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 688.1s; Iterations = 3660, grads =   6.206e-07, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 691.7s; Iterations = 3680, grads =   1.218e-07, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 695.4s; Iterations = 3700, grads =   5.101e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 699.6s; Iterations = 3720, grads =   2.599e-07, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 703.3s; Iterations = 3740, grads =   6.310e-06, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 707.0s; Iterations = 3760, grads =   4.341e-04, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 710.6s; Iterations = 3780, grads =   7.426e-03, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 714.3s; Iterations = 3800, grads =   1.057e-03, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 718.6s; Iterations = 3820, grads =   8.979e-05, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 722.2s; Iterations = 3840, grads =   9.594e-06, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 725.9s; Iterations = 3860, grads =   1.804e-06, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 729.6s; Iterations = 3880, grads =   3.613e-08, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 733.2s; Iterations = 3900, grads =   2.020e-08, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 737.5s; Iterations = 3920, grads =   1.019e-07, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 741.1s; Iterations = 3940, grads =   4.745e-06, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 744.8s; Iterations = 3960, grads =   4.777e-04, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 748.5s; Iterations = 3980, grads =   2.338e-05, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 752.0s; Iterations = 4000, grads =   3.606e-03, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 756.1s; Iterations = 4020, grads =   1.497e-03, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 759.6s; Iterations = 4040, grads =   8.986e-05, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 763.2s; Iterations = 4060, grads =   8.115e-06, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 766.7s; Iterations = 4080, grads =   2.506e-06, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 770.2s; Iterations = 4100, grads =   3.563e-07, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 774.4s; Iterations = 4120, grads =   3.351e-08, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 777.9s; Iterations = 4140, grads =   6.646e-09, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 781.4s; Iterations = 4160, grads =   5.308e-07, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 785.0s; Iterations = 4180, grads =   1.485e-04, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 788.5s; Iterations = 4200, grads =   5.739e-04, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 792.6s; Iterations = 4220, grads =   1.784e-07, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 796.1s; Iterations = 4240, grads =   2.449e-05, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 799.6s; Iterations = 4260, grads =   1.800e-03, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 803.2s; Iterations = 4280, grads =   2.084e-03, unitary_metric = 1.00003
Error = :5.00e-01; Runtime: 806.7s; Iterations = 4300, grads =   2.573e-04, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 810.8s; Iterations = 4320, grads =   3.383e-05, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 814.3s; Iterations = 4340, grads =   3.509e-06, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 817.8s; Iterations = 4360, grads =   5.929e-09, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 821.4s; Iterations = 4380, grads =   8.824e-08, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 824.9s; Iterations = 4400, grads =   8.363e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 829.1s; Iterations = 4420, grads =   4.111e-10, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 832.6s; Iterations = 4440, grads =   9.681e-09, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 836.2s; Iterations = 4460, grads =   1.164e-07, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 839.7s; Iterations = 4480, grads =   1.130e-05, unitary_metric = 1.00003
Error = :5.00e-01; Runtime: 843.2s; Iterations = 4500, grads =   7.653e-03, unitary_metric = 1.00003
Error = :5.00e-01; Runtime: 847.3s; Iterations = 4520, grads =   1.940e-03, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 850.9s; Iterations = 4540, grads =   4.043e-04, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 854.4s; Iterations = 4560, grads =   4.610e-05, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 857.9s; Iterations = 4580, grads =   7.919e-06, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 861.5s; Iterations = 4600, grads =   3.022e-08, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 865.6s; Iterations = 4620, grads =   1.314e-07, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 869.1s; Iterations = 4640, grads =   1.868e-08, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 872.6s; Iterations = 4660, grads =   3.277e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 876.1s; Iterations = 4680, grads =   2.869e-08, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 879.7s; Iterations = 4700, grads =   3.358e-08, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 883.8s; Iterations = 4720, grads =   4.846e-07, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 887.3s; Iterations = 4740, grads =   8.778e-05, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 890.8s; Iterations = 4760, grads =   3.974e-03, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 894.4s; Iterations = 4780, grads =   4.402e-04, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 897.9s; Iterations = 4800, grads =   4.053e-05, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 902.0s; Iterations = 4820, grads =   6.163e-06, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 905.5s; Iterations = 4840, grads =   1.704e-06, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 909.1s; Iterations = 4860, grads =   7.812e-05, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 912.6s; Iterations = 4880, grads =   9.249e-04, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 916.2s; Iterations = 4900, grads =   5.103e-05, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 920.3s; Iterations = 4920, grads =   2.589e-08, unitary_metric = 1.00002
