Running Block:  235


trying total_time: 30.0 for unitary of size (4, 4)
data saved at: /project/ftchong/qoc/pranav/00016_27_block235.h5
Using 4 Taylor terms and 3 Scaling & Squaring terms
Building graph:
Propagators initialized.
Operators weight initialized.
Intermediate propagation variables initialized.
Intermediate propagators initialized.
Vectors initialized.
Training loss initialized.
Optimizer initialized.
Utilities initialized.
Graph built!
Initialized
Error = :7.78e-01; Runtime: 0.9s; Iterations = 0, grads =   3.736e-01, unitary_metric = 1.00004
Error = :5.00e-01; Runtime: 645.4s; Iterations = 3660, grads =   1.829e-06, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 648.8s; Iterations = 3680, grads =   2.604e-07, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 652.2s; Iterations = 3700, grads =   4.037e-08, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 656.1s; Iterations = 3720, grads =   4.321e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 659.5s; Iterations = 3740, grads =   9.096e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 662.9s; Iterations = 3760, grads =   1.511e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 666.2s; Iterations = 3780, grads =   2.669e-10, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 669.6s; Iterations = 3800, grads =   3.939e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 673.6s; Iterations = 3820, grads =   1.451e-08, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 677.0s; Iterations = 3840, grads =   3.335e-07, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 680.4s; Iterations = 3860, grads =   5.921e-05, unitary_metric = 1.00001
Error = :5.01e-01; Runtime: 683.7s; Iterations = 3880, grads =   1.607e-02, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 687.1s; Iterations = 3900, grads =   2.333e-03, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 691.0s; Iterations = 3920, grads =   2.192e-05, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 694.4s; Iterations = 3940, grads =   3.070e-05, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 697.7s; Iterations = 3960, grads =   1.178e-07, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 701.1s; Iterations = 3980, grads =   4.353e-07, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 704.5s; Iterations = 4000, grads =   7.630e-08, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 708.4s; Iterations = 4020, grads =   1.222e-08, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 711.8s; Iterations = 4040, grads =   1.752e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 715.2s; Iterations = 4060, grads =   3.593e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 718.6s; Iterations = 4080, grads =   1.388e-10, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 722.0s; Iterations = 4100, grads =   5.076e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 725.9s; Iterations = 4120, grads =   1.209e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 729.3s; Iterations = 4140, grads =   3.158e-08, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 732.7s; Iterations = 4160, grads =   1.068e-05, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 736.1s; Iterations = 4180, grads =   6.409e-03, unitary_metric = 1.00002
Error = :5.00e-01; Runtime: 739.4s; Iterations = 4200, grads =   1.019e-03, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 743.3s; Iterations = 4220, grads =   5.804e-05, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 746.7s; Iterations = 4240, grads =   7.338e-03, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 750.1s; Iterations = 4260, grads =   7.677e-04, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 753.5s; Iterations = 4280, grads =   6.935e-05, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 756.8s; Iterations = 4300, grads =   4.802e-06, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 760.8s; Iterations = 4320, grads =   7.776e-07, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 764.2s; Iterations = 4340, grads =   1.736e-07, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 767.5s; Iterations = 4360, grads =   8.741e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 770.9s; Iterations = 4380, grads =   3.151e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 774.3s; Iterations = 4400, grads =   1.148e-10, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 778.2s; Iterations = 4420, grads =   1.066e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 781.6s; Iterations = 4440, grads =   4.392e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 784.9s; Iterations = 4460, grads =   1.954e-08, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 788.3s; Iterations = 4480, grads =   2.406e-07, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 791.6s; Iterations = 4500, grads =   1.742e-05, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 795.5s; Iterations = 4520, grads =   3.804e-03, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 798.9s; Iterations = 4540, grads =   1.137e-04, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 802.3s; Iterations = 4560, grads =   4.075e-04, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 805.6s; Iterations = 4580, grads =   2.520e-05, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 809.0s; Iterations = 4600, grads =   2.308e-06, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 812.9s; Iterations = 4620, grads =   9.428e-07, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 816.3s; Iterations = 4640, grads =   1.543e-07, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 819.6s; Iterations = 4660, grads =   2.169e-08, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 823.0s; Iterations = 4680, grads =   5.208e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 826.3s; Iterations = 4700, grads =   2.093e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 830.2s; Iterations = 4720, grads =   1.612e-09, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 833.6s; Iterations = 4740, grads =   2.192e-08, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 837.0s; Iterations = 4760, grads =   2.369e-07, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 840.3s; Iterations = 4780, grads =   4.051e-05, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 843.7s; Iterations = 4800, grads =   3.085e-03, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 847.6s; Iterations = 4820, grads =   2.197e-04, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 851.0s; Iterations = 4840, grads =   6.751e-07, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 854.4s; Iterations = 4860, grads =   4.304e-06, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 857.7s; Iterations = 4880, grads =   3.352e-03, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 861.1s; Iterations = 4900, grads =   4.792e-04, unitary_metric = 1.00001
Error = :5.00e-01; Runtime: 865.0s; Iterations = 4920, grads =   4.278e-05, unitary_metric = 1.00002
