Running Block:  85


trying total_time: 30.0 for unitary of size (8, 8)
data saved at: /project/ftchong/qoc/pranav/00016_27_block85.h5
Using 5 Taylor terms and 3 Scaling & Squaring terms
Building graph:
Propagators initialized.
Operators weight initialized.
Intermediate propagation variables initialized.
Intermediate propagators initialized.
Vectors initialized.
Training loss initialized.
Optimizer initialized.
Utilities initialized.
Graph built!
Initialized
Error = :9.99e-01; Runtime: 0.9s; Iterations = 0, grads =   3.595e-03, unitary_metric = 1.00004
Error = :1.81e-02; Runtime: 677.9s; Iterations = 2220, grads =   6.651e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 683.9s; Iterations = 2240, grads =   3.489e-07, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 689.9s; Iterations = 2260, grads =   4.022e-05, unitary_metric = 1.00003
Error = :1.88e-02; Runtime: 695.9s; Iterations = 2280, grads =   2.820e-02, unitary_metric = 1.00003
Error = :2.02e-02; Runtime: 701.9s; Iterations = 2300, grads =   1.287e-01, unitary_metric = 1.00003
Error = :1.84e-02; Runtime: 708.6s; Iterations = 2320, grads =   1.580e-02, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 714.6s; Iterations = 2340, grads =   1.973e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 720.6s; Iterations = 2360, grads =   2.638e-04, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 726.6s; Iterations = 2380, grads =   1.802e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 732.6s; Iterations = 2400, grads =   3.124e-06, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 739.2s; Iterations = 2420, grads =   1.462e-07, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 745.2s; Iterations = 2440, grads =   8.716e-06, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 751.2s; Iterations = 2460, grads =   5.489e-03, unitary_metric = 1.00003
Error = :1.88e-02; Runtime: 757.4s; Iterations = 2480, grads =   2.691e-02, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 763.4s; Iterations = 2500, grads =   7.045e-05, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 770.0s; Iterations = 2520, grads =   5.922e-03, unitary_metric = 1.00003
Error = :1.86e-02; Runtime: 776.1s; Iterations = 2540, grads =   3.077e-02, unitary_metric = 1.00003
Error = :1.83e-02; Runtime: 782.1s; Iterations = 2560, grads =   7.899e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 788.1s; Iterations = 2580, grads =   2.496e-04, unitary_metric = 1.00003
Error = :1.84e-02; Runtime: 794.1s; Iterations = 2600, grads =   1.166e-02, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 800.7s; Iterations = 2620, grads =   4.817e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 806.7s; Iterations = 2640, grads =   1.246e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 812.7s; Iterations = 2660, grads =   1.010e-04, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 818.7s; Iterations = 2680, grads =   6.140e-06, unitary_metric = 1.00002
Error = :1.81e-02; Runtime: 824.7s; Iterations = 2700, grads =   8.484e-07, unitary_metric = 1.00002
Error = :1.81e-02; Runtime: 831.4s; Iterations = 2720, grads =   5.500e-07, unitary_metric = 1.00002
Error = :1.81e-02; Runtime: 837.4s; Iterations = 2740, grads =   3.635e-07, unitary_metric = 1.00002
Error = :1.81e-02; Runtime: 843.4s; Iterations = 2760, grads =   2.105e-05, unitary_metric = 1.00002
Error = :1.84e-02; Runtime: 849.4s; Iterations = 2780, grads =   1.076e-02, unitary_metric = 1.00003
Error = :1.88e-02; Runtime: 855.4s; Iterations = 2800, grads =   3.594e-02, unitary_metric = 1.00003
Error = :1.85e-02; Runtime: 862.1s; Iterations = 2820, grads =   2.009e-02, unitary_metric = 1.00002
Error = :1.82e-02; Runtime: 868.1s; Iterations = 2840, grads =   1.214e-03, unitary_metric = 1.00002
Error = :1.81e-02; Runtime: 874.1s; Iterations = 2860, grads =   9.042e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 880.1s; Iterations = 2880, grads =   4.272e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 886.0s; Iterations = 2900, grads =   7.650e-06, unitary_metric = 1.00002
Error = :1.81e-02; Runtime: 892.7s; Iterations = 2920, grads =   1.335e-06, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 898.7s; Iterations = 2940, grads =   9.542e-08, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 904.8s; Iterations = 2960, grads =   5.336e-07, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 910.8s; Iterations = 2980, grads =   2.849e-05, unitary_metric = 1.00002
Error = :1.83e-02; Runtime: 916.8s; Iterations = 3000, grads =   9.198e-03, unitary_metric = 1.00003
Error = :1.87e-02; Runtime: 923.4s; Iterations = 3020, grads =   3.175e-02, unitary_metric = 1.00002
Error = :1.82e-02; Runtime: 929.4s; Iterations = 3040, grads =   4.490e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 935.4s; Iterations = 3060, grads =   5.354e-04, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 941.4s; Iterations = 3080, grads =   7.962e-05, unitary_metric = 1.00003
Error = :1.83e-02; Runtime: 947.4s; Iterations = 3100, grads =   8.595e-03, unitary_metric = 1.00003
Error = :1.83e-02; Runtime: 954.0s; Iterations = 3120, grads =   7.918e-03, unitary_metric = 1.00003
Error = :1.83e-02; Runtime: 960.0s; Iterations = 3140, grads =   6.175e-03, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 966.1s; Iterations = 3160, grads =   2.771e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 972.1s; Iterations = 3180, grads =   3.557e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 978.0s; Iterations = 3200, grads =   9.553e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 984.7s; Iterations = 3220, grads =   1.884e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 990.7s; Iterations = 3240, grads =   6.400e-04, unitary_metric = 1.00003
Error = :1.90e-02; Runtime: 996.7s; Iterations = 3260, grads =   5.404e-02, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1002.7s; Iterations = 3280, grads =   4.043e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1008.7s; Iterations = 3300, grads =   5.961e-04, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1015.4s; Iterations = 3320, grads =   5.812e-04, unitary_metric = 1.00003
Error = :1.84e-02; Runtime: 1021.4s; Iterations = 3340, grads =   1.081e-02, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 1027.4s; Iterations = 3360, grads =   1.305e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1033.4s; Iterations = 3380, grads =   6.335e-06, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1039.4s; Iterations = 3400, grads =   3.353e-04, unitary_metric = 1.00003
Error = :1.88e-02; Runtime: 1046.1s; Iterations = 3420, grads =   2.676e-02, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 1052.1s; Iterations = 3440, grads =   3.500e-03, unitary_metric = 1.00003
Error = :1.90e-02; Runtime: 1058.1s; Iterations = 3460, grads =   5.293e-02, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 1064.1s; Iterations = 3480, grads =   5.177e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1070.1s; Iterations = 3500, grads =   5.153e-04, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1076.7s; Iterations = 3520, grads =   1.863e-04, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1082.7s; Iterations = 3540, grads =   5.476e-06, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1088.7s; Iterations = 3560, grads =   2.241e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1094.7s; Iterations = 3580, grads =   4.594e-04, unitary_metric = 1.00003
Error = :1.84e-02; Runtime: 1100.7s; Iterations = 3600, grads =   1.221e-02, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1107.3s; Iterations = 3620, grads =   9.842e-04, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 1113.3s; Iterations = 3640, grads =   4.466e-03, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 1119.3s; Iterations = 3660, grads =   5.898e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1125.2s; Iterations = 3680, grads =   1.036e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1131.2s; Iterations = 3700, grads =   1.195e-04, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1137.8s; Iterations = 3720, grads =   8.048e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1143.8s; Iterations = 3740, grads =   3.370e-04, unitary_metric = 1.00003
Error = :1.88e-02; Runtime: 1149.8s; Iterations = 3760, grads =   4.139e-02, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 1155.8s; Iterations = 3780, grads =   2.921e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1161.7s; Iterations = 3800, grads =   3.593e-04, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1168.3s; Iterations = 3820, grads =   1.985e-04, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1174.3s; Iterations = 3840, grads =   7.126e-06, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1180.3s; Iterations = 3860, grads =   3.320e-06, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1186.2s; Iterations = 3880, grads =   5.317e-07, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1192.2s; Iterations = 3900, grads =   1.079e-06, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1198.8s; Iterations = 3920, grads =   1.086e-04, unitary_metric = 1.00003
Error = :1.87e-02; Runtime: 1204.8s; Iterations = 3940, grads =   2.460e-02, unitary_metric = 1.00003
Error = :1.84e-02; Runtime: 1210.8s; Iterations = 3960, grads =   1.293e-02, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 1216.7s; Iterations = 3980, grads =   1.747e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1222.7s; Iterations = 4000, grads =   1.070e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1229.3s; Iterations = 4020, grads =   8.241e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1235.3s; Iterations = 4040, grads =   3.107e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1241.5s; Iterations = 4060, grads =   3.829e-06, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1247.4s; Iterations = 4080, grads =   7.978e-07, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1253.4s; Iterations = 4100, grads =   2.094e-07, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1260.1s; Iterations = 4120, grads =   3.495e-07, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1266.1s; Iterations = 4140, grads =   2.149e-05, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 1272.1s; Iterations = 4160, grads =   7.170e-03, unitary_metric = 1.00004
Error = :1.84e-02; Runtime: 1278.1s; Iterations = 4180, grads =   1.589e-02, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1284.0s; Iterations = 4200, grads =   1.426e-03, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 1290.7s; Iterations = 4220, grads =   2.866e-03, unitary_metric = 1.00003
Error = :1.83e-02; Runtime: 1296.6s; Iterations = 4240, grads =   6.728e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1302.6s; Iterations = 4260, grads =   1.350e-04, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1308.5s; Iterations = 4280, grads =   4.334e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1314.5s; Iterations = 4300, grads =   7.397e-04, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1321.1s; Iterations = 4320, grads =   6.848e-04, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1327.0s; Iterations = 4340, grads =   3.765e-04, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1333.0s; Iterations = 4360, grads =   8.171e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1339.0s; Iterations = 4380, grads =   6.931e-06, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1344.9s; Iterations = 4400, grads =   3.505e-06, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1351.5s; Iterations = 4420, grads =   2.261e-04, unitary_metric = 1.00003
Error = :1.86e-02; Runtime: 1357.7s; Iterations = 4440, grads =   3.180e-02, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1363.7s; Iterations = 4460, grads =   1.241e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1369.6s; Iterations = 4480, grads =   1.105e-04, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1375.6s; Iterations = 4500, grads =   1.686e-06, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1382.2s; Iterations = 4520, grads =   1.834e-04, unitary_metric = 1.00003
Error = :1.84e-02; Runtime: 1388.2s; Iterations = 4540, grads =   1.291e-02, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1394.2s; Iterations = 4560, grads =   1.195e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1400.1s; Iterations = 4580, grads =   8.687e-06, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1406.1s; Iterations = 4600, grads =   3.184e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1412.7s; Iterations = 4620, grads =   7.730e-06, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1418.7s; Iterations = 4640, grads =   3.602e-06, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1424.6s; Iterations = 4660, grads =   2.003e-04, unitary_metric = 1.00003
Error = :1.85e-02; Runtime: 1430.6s; Iterations = 4680, grads =   2.319e-02, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1436.6s; Iterations = 4700, grads =   4.348e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1443.2s; Iterations = 4720, grads =   6.795e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1449.1s; Iterations = 4740, grads =   7.291e-05, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1455.1s; Iterations = 4760, grads =   5.289e-04, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 1461.1s; Iterations = 4780, grads =   1.648e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1467.0s; Iterations = 4800, grads =   1.390e-04, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 1473.7s; Iterations = 4820, grads =   2.903e-03, unitary_metric = 1.00003
Error = :1.82e-02; Runtime: 1479.8s; Iterations = 4840, grads =   3.110e-03, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1485.8s; Iterations = 4860, grads =   1.439e-04, unitary_metric = 1.00003
Error = :1.81e-02; Runtime: 1491.7s; Iterations = 4880, grads =   5.073e-05, unitary_metric = 1.00003
