Running Block:  113


trying total_time: 30.0 for unitary of size (16, 16)
data saved at: /project/ftchong/qoc/pranav/00012_27_block113.h5
Using 7 Taylor terms and 2 Scaling & Squaring terms
Building graph:
Propagators initialized.
Operators weight initialized.
Intermediate propagation variables initialized.
Intermediate propagators initialized.
Vectors initialized.
Training loss initialized.
Optimizer initialized.
Utilities initialized.
Graph built!
Initialized
Error = :9.25e-01; Runtime: 1.0s; Iterations = 0, grads =   2.572e-01, unitary_metric = 1.00002
Error = :5.36e-01; Runtime: 13.7s; Iterations = 20, grads =   1.044e+00, unitary_metric = 1.00001
Error = :5.78e-02; Runtime: 24.2s; Iterations = 40, grads =   2.494e-01, unitary_metric = 1.00000
Error = :1.85e-02; Runtime: 34.8s; Iterations = 60, grads =   6.593e-02, unitary_metric = 1.00000
Error = :1.16e-02; Runtime: 45.3s; Iterations = 80, grads =   1.599e-02, unitary_metric = 1.00000
Error = :1.09e-02; Runtime: 55.9s; Iterations = 100, grads =   2.355e-03, unitary_metric = 1.00000
Error = :1.15e-02; Runtime: 67.3s; Iterations = 120, grads =   4.508e-02, unitary_metric = 1.00000
Error = :1.50e-02; Runtime: 77.8s; Iterations = 140, grads =   2.681e-01, unitary_metric = 1.00000
Error = :1.12e-02; Runtime: 88.4s; Iterations = 160, grads =   2.742e-02, unitary_metric = 1.00000
Error = :1.10e-02; Runtime: 98.8s; Iterations = 180, grads =   1.205e-02, unitary_metric = 1.00001
Error = :1.09e-02; Runtime: 109.3s; Iterations = 200, grads =   5.638e-03, unitary_metric = 1.00001
Error = :1.51e-02; Runtime: 120.6s; Iterations = 220, grads =   2.275e-01, unitary_metric = 1.00000
Error = :1.77e-02; Runtime: 131.1s; Iterations = 240, grads =   4.287e-01, unitary_metric = 1.00000
Error = :1.42e-02; Runtime: 141.6s; Iterations = 260, grads =   2.172e-01, unitary_metric = 1.00000
Error = :1.56e-02; Runtime: 152.0s; Iterations = 280, grads =   1.746e-01, unitary_metric = 1.00000
Error = :1.17e-02; Runtime: 162.5s; Iterations = 300, grads =   3.224e-02, unitary_metric = 1.00000
Error = :1.09e-02; Runtime: 173.7s; Iterations = 320, grads =   3.116e-03, unitary_metric = 1.00000
Error = :1.10e-02; Runtime: 184.3s; Iterations = 340, grads =   9.564e-04, unitary_metric = 1.00000
Error = :1.11e-02; Runtime: 194.7s; Iterations = 360, grads =   1.176e-02, unitary_metric = 1.00001
Error = :1.20e-02; Runtime: 205.2s; Iterations = 380, grads =   4.524e-02, unitary_metric = 1.00000
Error = :1.16e-02; Runtime: 215.7s; Iterations = 400, grads =   3.850e-02, unitary_metric = 1.00000
Error = :1.14e-02; Runtime: 227.0s; Iterations = 420, grads =   3.429e-02, unitary_metric = 1.00000
Error = :1.32e-02; Runtime: 237.5s; Iterations = 440, grads =   1.522e-01, unitary_metric = 1.00000
Error = :1.09e-02; Runtime: 248.0s; Iterations = 460, grads =   5.200e-03, unitary_metric = 1.00000
Error = :1.14e-02; Runtime: 258.0s; Iterations = 480, grads =   2.146e-02, unitary_metric = 1.00000
Error = :1.08e-02; Runtime: 268.0s; Iterations = 500, grads =   1.321e-03, unitary_metric = 1.00000
Error = :1.08e-02; Runtime: 278.8s; Iterations = 520, grads =   9.900e-04, unitary_metric = 1.00000
Error = :1.08e-02; Runtime: 288.8s; Iterations = 540, grads =   5.623e-05, unitary_metric = 1.00000
Error = :1.09e-02; Runtime: 299.9s; Iterations = 560, grads =   2.821e-03, unitary_metric = 1.00000
Error = :1.69e-02; Runtime: 310.7s; Iterations = 580, grads =   3.332e-01, unitary_metric = 1.00000
Error = :1.11e-02; Runtime: 321.4s; Iterations = 600, grads =   1.128e-02, unitary_metric = 1.00000
Error = :1.57e-02; Runtime: 332.9s; Iterations = 620, grads =   2.338e-01, unitary_metric = 1.00000
Error = :1.12e-02; Runtime: 343.4s; Iterations = 640, grads =   2.067e-02, unitary_metric = 1.00000
Error = :1.08e-02; Runtime: 353.9s; Iterations = 660, grads =   1.463e-03, unitary_metric = 1.00000
Error = :1.08e-02; Runtime: 364.5s; Iterations = 680, grads =   4.698e-04, unitary_metric = 1.00000
Error = :1.20e-02; Runtime: 375.1s; Iterations = 700, grads =   4.028e-02, unitary_metric = 1.00000
Error = :1.16e-02; Runtime: 386.5s; Iterations = 720, grads =   2.951e-02, unitary_metric = 1.00000
Error = :1.12e-02; Runtime: 397.0s; Iterations = 740, grads =   2.008e-02, unitary_metric = 1.00000
Error = :1.24e-02; Runtime: 407.5s; Iterations = 760, grads =   9.207e-02, unitary_metric = 1.00000
Error = :1.13e-02; Runtime: 418.0s; Iterations = 780, grads =   2.859e-02, unitary_metric = 1.00000
Error = :1.08e-02; Runtime: 428.5s; Iterations = 800, grads =   1.806e-03, unitary_metric = 1.00000
Error = :1.57e-02; Runtime: 439.7s; Iterations = 820, grads =   1.678e-01, unitary_metric = 1.00000
Error = :1.11e-02; Runtime: 450.2s; Iterations = 840, grads =   1.366e-02, unitary_metric = 1.00000
Error = :1.30e-02; Runtime: 460.7s; Iterations = 860, grads =   1.276e-01, unitary_metric = 1.00000
Error = :1.09e-02; Runtime: 471.2s; Iterations = 880, grads =   7.922e-03, unitary_metric = 1.00000
