Running Block:  146


trying total_time: 30.0 for unitary of size (16, 16)
data saved at: /project/ftchong/qoc/pranav/00018_27_block146.h5
Using 7 Taylor terms and 2 Scaling & Squaring terms
Building graph:
Propagators initialized.
Operators weight initialized.
Intermediate propagation variables initialized.
Intermediate propagators initialized.
Vectors initialized.
Training loss initialized.
Optimizer initialized.
Utilities initialized.
Graph built!
Initialized
Error = :9.89e-01; Runtime: 1.0s; Iterations = 0, grads =   1.418e-02, unitary_metric = 1.00001
Error = :3.89e-01; Runtime: 13.7s; Iterations = 20, grads =   7.778e-01, unitary_metric = 1.00001
Error = :6.78e-02; Runtime: 24.6s; Iterations = 40, grads =   1.379e-01, unitary_metric = 1.00000
Error = :3.68e-02; Runtime: 35.4s; Iterations = 60, grads =   3.583e-02, unitary_metric = 1.00000
Error = :3.44e-02; Runtime: 46.2s; Iterations = 80, grads =   9.055e-03, unitary_metric = 1.00000
Error = :3.51e-02; Runtime: 57.0s; Iterations = 100, grads =   4.999e-02, unitary_metric = 1.00001
Error = :3.41e-02; Runtime: 68.7s; Iterations = 120, grads =   5.569e-03, unitary_metric = 1.00001
Error = :3.41e-02; Runtime: 79.5s; Iterations = 140, grads =   5.756e-03, unitary_metric = 1.00000
Error = :3.72e-02; Runtime: 90.3s; Iterations = 160, grads =   1.458e-01, unitary_metric = 1.00000
Error = :3.80e-02; Runtime: 101.2s; Iterations = 180, grads =   1.472e-01, unitary_metric = 1.00000
Error = :3.41e-02; Runtime: 112.0s; Iterations = 200, grads =   4.665e-03, unitary_metric = 1.00000
Error = :3.41e-02; Runtime: 123.7s; Iterations = 220, grads =   1.280e-03, unitary_metric = 1.00001
Error = :3.97e-02; Runtime: 134.5s; Iterations = 240, grads =   2.555e-01, unitary_metric = 1.00000
Error = :3.41e-02; Runtime: 145.4s; Iterations = 260, grads =   4.681e-03, unitary_metric = 1.00000
Error = :5.98e-02; Runtime: 156.2s; Iterations = 280, grads =   1.249e+00, unitary_metric = 1.00000
Error = :3.58e-02; Runtime: 167.0s; Iterations = 300, grads =   8.830e-02, unitary_metric = 1.00000
Error = :3.44e-02; Runtime: 178.7s; Iterations = 320, grads =   1.582e-02, unitary_metric = 1.00000
Error = :3.41e-02; Runtime: 189.5s; Iterations = 340, grads =   2.011e-03, unitary_metric = 1.00000
Error = :3.47e-02; Runtime: 200.4s; Iterations = 360, grads =   2.650e-02, unitary_metric = 1.00000
Error = :4.82e-02; Runtime: 211.3s; Iterations = 380, grads =   5.571e-01, unitary_metric = 1.00000
Error = :3.60e-02; Runtime: 222.1s; Iterations = 400, grads =   7.909e-02, unitary_metric = 1.00000
Error = :3.41e-02; Runtime: 233.7s; Iterations = 420, grads =   9.769e-04, unitary_metric = 1.00000
Error = :3.40e-02; Runtime: 244.6s; Iterations = 440, grads =   1.445e-04, unitary_metric = 1.00000
Error = :3.40e-02; Runtime: 255.4s; Iterations = 460, grads =   2.328e-04, unitary_metric = 1.00000
Error = :3.40e-02; Runtime: 266.3s; Iterations = 480, grads =   1.082e-06, unitary_metric = 1.00000
Error = :3.41e-02; Runtime: 277.1s; Iterations = 500, grads =   2.092e-03, unitary_metric = 1.00000
Error = :4.21e-02; Runtime: 289.0s; Iterations = 520, grads =   3.191e-01, unitary_metric = 1.00000
